ad_id,account_id,timestamp,vertical,domain_age_days,daily_spend_usd,click_through_rate,user_report_count,ai_generated_flag,ai_label_compliant,ip_subnet,destination_tld,policy_violation_category
AD-BENIGN-0048724,ACC-266374,2026-07-10 06:13:00,SaaS,1132,123.81,0.0481,0,0,1,192.168.164,.org,None
AD-BENIGN-0055390,ACC-831789,2026-07-23 18:30:00,E-Commerce,47,26.04,0.087,0,0,1,192.168.16,.net,None
AD-BENIGN-0076734,ACC-682578,2026-07-17 15:50:00,SaaS,138,18.1,0.064,0,0,1,192.168.226,.com,None
AD-BENIGN-0074481,ACC-677456,2026-07-17 22:14:00,Travel,18,20.8,0.0133,0,0,1,192.168.195,.net,None
AD-BENIGN-0018045,ACC-492858,2026-08-20 13:57:00,E-Commerce,59,11.1,0.0113,0,0,1,192.168.212,.com,None
AD-BENIGN-0033693,ACC-119583,2026-07-22 04:32:00,SaaS,285,25.46,0.0031,0,0,1,192.168.121,.org,None
AD-BENIGN-0076630,ACC-940989,2026-07-02 02:53:00,E-Commerce,192,60.17,0.0129,0,0,1,192.168.94,.com,None
AD-BENIGN-0058265,ACC-130986,2026-07-21 05:01:00,E-Commerce,337,60.0,0.0434,0,0,1,192.168.53,.com,None
AD-BENIGN-0051143,ACC-802071,2026-07-21 12:35:00,E-Commerce,116,31.49,0.0687,0,0,1,192.168.250,.io,None
AD-BENIGN-0009070,ACC-331171,2026-08-21 16:11:00,SaaS,676,273.42,0.1317,0,0,1,192.168.254,.io,None
AD-BENIGN-0065782,ACC-272396,2026-07-06 19:18:00,Education,372,31.6,0.0034,0,0,1,192.168.2,.io,None
AD-BENIGN-0001323,ACC-403361,2026-08-30 06:27:00,Education,182,22.18,0.0596,0,0,1,192.168.94,.io,None
AD-FRAUD-0002209,ACC-GHOST-407,2026-08-15 10:02:00,Financial Services,2,2584.1,0.3116,4,1,0,10.104.14,.live,Misrepresentation: Financial Scam
AD-BENIGN-0036267,ACC-994830,2026-09-04 15:03:00,Local Services,234,13.88,0.0248,0,0,1,192.168.222,.io,None
AD-BENIGN-0013487,ACC-943223,2026-07-18 12:23:00,Local Services,629,49.82,0.0636,0,0,1,192.168.158,.net,None
AD-BENIGN-0059856,ACC-108375,2026-07-22 01:40:00,Local Services,1179,32.25,0.0553,0,1,1,192.168.56,.io,None
AD-BENIGN-0019187,ACC-714237,2026-08-03 05:54:00,E-Commerce,667,99.68,0.0259,0,0,1,192.168.190,.com,None
AD-BENIGN-0082026,ACC-892302,2026-07-06 21:03:00,E-Commerce,203,189.91,0.0778,0,0,1,192.168.157,.net,None
AD-BENIGN-0039146,ACC-653039,2026-08-01 08:17:00,Local Services,407,66.24,0.0142,0,0,1,192.168.15,.org,None
AD-BENIGN-0011128,ACC-404891,2026-09-04 20:37:00,Education,999,11.14,0.0728,1,0,1,192.168.227,.co,None
AD-BENIGN-0051911,ACC-414760,2026-07-25 22:56:00,E-Commerce,506,9.15,0.0644,0,0,1,192.168.81,.com,None
AD-BENIGN-0048967,ACC-523741,2026-07-23 10:07:00,Travel,77,6.01,0.0445,0,0,1,192.168.140,.io,None
AD-BENIGN-0077781,ACC-355771,2026-08-29 12:53:00,SaaS,441,21.66,0.0581,0,0,1,192.168.128,.net,None
AD-BENIGN-0033010,ACC-536591,2026-07-24 06:48:00,SaaS,265,33.23,0.0352,0,0,1,192.168.192,.net,None
AD-BENIGN-0033272,ACC-898383,2026-07-16 14:17:00,Local Services,419,24.97,0.0297,0,0,1,192.168.173,.net,None
AD-BENIGN-0058300,ACC-823870,2026-08-18 12:30:00,Education,53,40.93,0.2044,0,0,1,192.168.117,.org,None
AD-BENIGN-0023443,ACC-937828,2026-07-28 06:24:00,Local Services,56,25.69,0.017,0,0,1,192.168.107,.co,None
AD-BENIGN-0004367,ACC-828024,2026-07-31 23:01:00,Education,920,26.47,0.0363,0,0,1,192.168.62,.com,None
AD-BENIGN-0007954,ACC-541317,2026-07-30 22:14:00,Travel,173,79.51,0.0268,0,0,1,192.168.19,.co,None
AD-BENIGN-0034883,ACC-750773,2026-07-19 14:28:00,Travel,173,50.53,0.0885,0,0,1,192.168.130,.io,None
AD-BENIGN-0042007,ACC-453191,2026-08-02 08:30:00,SaaS,75,24.27,0.0058,0,0,1,192.168.123,.net,None
AD-BENIGN-0070185,ACC-596966,2026-08-22 10:36:00,SaaS,211,43.61,0.042,0,1,1,192.168.111,.net,None
AD-BENIGN-0067822,ACC-989154,2026-07-09 17:21:00,Local Services,27,13.02,0.044,0,0,1,192.168.60,.io,None
AD-BENIGN-0097481,ACC-102503,2026-07-06 22:37:00,Education,153,74.93,0.0398,0,0,1,192.168.18,.com,None
AD-BENIGN-0013740,ACC-515893,2026-08-16 07:43:00,Travel,642,88.31,0.0544,0,0,1,192.168.179,.org,None
AD-BENIGN-0090218,ACC-237710,2026-09-04 23:10:00,Local Services,63,13.7,0.0274,0,1,1,192.168.88,.org,None
AD-BENIGN-0046374,ACC-150460,2026-08-21 00:25:00,Local Services,1060,188.18,0.0297,0,0,1,192.168.248,.co,None
AD-BENIGN-0073833,ACC-497545,2026-08-28 17:51:00,Local Services,938,20.54,0.0575,0,0,1,192.168.186,.org,None
AD-BENIGN-0054528,ACC-613399,2026-08-26 06:35:00,Education,574,9.22,0.0496,0,0,1,192.168.106,.org,None
AD-BENIGN-0053499,ACC-774689,2026-07-01 01:54:00,Education,317,39.34,0.0553,0,0,1,192.168.137,.org,None
AD-FRAUD-0001625,ACC-GHOST-470,2026-08-07 00:17:00,Financial Services,3,2182.93,0.1844,4,1,0,10.104.13,.click,Misrepresentation: Financial Scam
AD-BENIGN-0083393,ACC-469493,2026-08-11 02:33:00,SaaS,663,175.94,0.052,0,0,1,192.168.34,.com,None
AD-BENIGN-0058858,ACC-822449,2026-07-03 11:15:00,E-Commerce,489,20.6,0.0267,1,1,1,192.168.56,.co,None
AD-BENIGN-0062012,ACC-658209,2026-08-31 20:34:00,SaaS,216,28.1,0.0167,0,1,0,192.168.161,.org,None
AD-BENIGN-0010736,ACC-845956,2026-08-28 06:44:00,Travel,468,20.3,0.0081,0,0,1,192.168.193,.io,None
AD-BENIGN-0051131,ACC-417563,2026-08-12 05:29:00,Travel,541,21.91,0.0215,0,0,1,192.168.13,.org,None
AD-BENIGN-0025996,ACC-855275,2026-08-15 08:41:00,Education,87,37.96,0.0314,0,0,1,192.168.108,.net,None
AD-BENIGN-0053235,ACC-964422,2026-08-21 13:31:00,Travel,817,14.57,0.1146,0,1,1,192.168.247,.org,None
AD-BENIGN-0064819,ACC-831172,2026-07-15 03:59:00,Education,474,25.68,0.0048,0,1,1,192.168.53,.net,None
AD-BENIGN-0033061,ACC-377279,2026-07-21 20:55:00,Local Services,102,30.04,0.0109,0,0,1,192.168.38,.org,None
AD-BENIGN-0014975,ACC-798842,2026-07-11 06:32:00,Local Services,74,79.53,0.0221,0,0,1,192.168.29,.org,None
AD-BENIGN-0002305,ACC-875796,2026-08-17 21:00:00,Travel,23,111.98,0.0345,0,0,1,192.168.26,.org,None
AD-BENIGN-0020206,ACC-368353,2026-08-28 22:52:00,E-Commerce,357,214.47,0.0352,0,0,1,192.168.246,.net,None
AD-BENIGN-0040796,ACC-283094,2026-07-29 02:05:00,Education,37,36.65,0.0468,0,0,1,192.168.184,.org,None
AD-BENIGN-0031569,ACC-188686,2026-08-05 10:37:00,Education,717,4.51,0.0514,0,0,1,192.168.54,.net,None
AD-BENIGN-0017177,ACC-683482,2026-09-04 17:45:00,E-Commerce,775,38.85,0.0598,0,0,1,192.168.246,.com,None
AD-BENIGN-0060900,ACC-167991,2026-07-04 15:26:00,Travel,521,31.76,0.0622,0,0,1,192.168.242,.net,None
AD-BENIGN-0038390,ACC-860685,2026-08-31 15:13:00,SaaS,340,12.3,0.0132,0,0,1,192.168.113,.co,None
AD-BENIGN-0002476,ACC-638371,2026-07-25 11:31:00,SaaS,886,58.64,0.0068,0,0,1,192.168.95,.io,None
AD-BENIGN-0056441,ACC-968652,2026-08-16 12:52:00,Education,182,42.41,0.048,0,1,1,192.168.7,.com,None
AD-BENIGN-0026390,ACC-727159,2026-08-31 09:52:00,SaaS,1448,30.53,0.0403,0,1,1,192.168.209,.co,None
AD-BENIGN-0024370,ACC-899429,2026-08-13 19:00:00,Local Services,664,5.37,0.0575,0,1,1,192.168.186,.com,None
AD-BENIGN-0068760,ACC-893310,2026-08-22 11:59:00,Local Services,142,50.07,0.0803,0,0,1,192.168.67,.com,None
AD-BENIGN-0012060,ACC-851258,2026-07-21 05:50:00,Local Services,431,41.25,0.098,0,0,1,192.168.13,.com,None
AD-FRAUD-0002064,ACC-GHOST-512,2026-08-28 09:16:00,Financial Services,3,4294.18,0.2555,3,1,0,10.104.13,.top,Malicious Software Destination
AD-BENIGN-0029240,ACC-985314,2026-08-30 11:15:00,SaaS,59,8.63,0.0068,0,0,1,192.168.112,.co,None
AD-BENIGN-0003804,ACC-563199,2026-09-06 18:11:00,E-Commerce,180,16.36,0.0161,0,1,1,192.168.129,.org,None
AD-BENIGN-0071382,ACC-425813,2026-07-11 07:37:00,Travel,281,25.14,0.0519,0,0,1,192.168.215,.org,None
AD-BENIGN-0068799,ACC-987554,2026-08-14 17:57:00,Travel,265,13.23,0.0118,0,0,1,192.168.210,.co,None
AD-BENIGN-0006068,ACC-645148,2026-07-23 14:07:00,Travel,403,14.16,0.0862,0,0,1,192.168.115,.io,None
AD-BENIGN-0089129,ACC-524216,2026-07-20 05:08:00,E-Commerce,565,47.36,0.0073,0,0,1,192.168.177,.co,None
AD-BENIGN-0042922,ACC-279164,2026-08-31 19:46:00,Travel,55,21.58,0.0404,0,0,1,192.168.161,.org,None
AD-BENIGN-0013703,ACC-485067,2026-08-17 21:14:00,Travel,954,82.29,0.0341,0,0,1,192.168.128,.org,None
AD-BENIGN-0090102,ACC-803956,2026-08-03 18:49:00,SaaS,1749,17.65,0.0215,0,0,0,192.168.199,.org,None
AD-BENIGN-0045996,ACC-451196,2026-07-28 15:04:00,E-Commerce,167,69.66,0.057,0,0,1,192.168.203,.co,None
AD-BENIGN-0019468,ACC-427753,2026-08-19 05:43:00,E-Commerce,619,19.32,0.046,0,1,1,192.168.234,.co,None
AD-BENIGN-0039548,ACC-875548,2026-07-24 13:59:00,Travel,168,137.38,0.0413,0,0,1,192.168.235,.io,None
AD-BENIGN-0000355,ACC-850428,2026-08-28 19:05:00,Education,225,12.93,0.0255,0,0,1,192.168.212,.net,None
AD-BENIGN-0005177,ACC-205662,2026-08-20 08:03:00,Education,565,2.09,0.0639,0,0,1,192.168.20,.io,None
AD-BENIGN-0089441,ACC-923813,2026-07-03 00:00:00,Education,388,42.37,0.0649,0,0,1,192.168.104,.org,None
AD-BENIGN-0018752,ACC-733471,2026-07-02 16:29:00,E-Commerce,85,42.41,0.0774,0,0,1,192.168.126,.io,None
AD-BENIGN-0094285,ACC-330809,2026-09-01 05:42:00,Travel,166,81.5,0.072,0,0,1,192.168.92,.io,None
AD-BENIGN-0075620,ACC-589012,2026-07-22 11:49:00,SaaS,25,48.16,0.0081,0,1,1,192.168.113,.io,None
AD-BENIGN-0046197,ACC-994497,2026-07-23 20:17:00,Local Services,698,4.05,0.0591,0,0,1,192.168.238,.co,None
AD-BENIGN-0091327,ACC-195906,2026-08-10 16:41:00,SaaS,526,13.81,0.0898,0,0,1,192.168.4,.org,None
AD-BENIGN-0060392,ACC-448757,2026-07-23 06:34:00,Travel,238,106.7,0.1521,0,0,1,192.168.184,.io,None
AD-BENIGN-0041272,ACC-289867,2026-07-03 13:14:00,SaaS,619,317.45,0.0421,0,0,1,192.168.79,.com,None
AD-BENIGN-0013944,ACC-561921,2026-07-22 13:28:00,Travel,311,22.08,0.1041,0,0,1,192.168.16,.co,None
AD-BENIGN-0073504,ACC-771049,2026-09-03 15:36:00,Local Services,35,12.14,0.0105,0,1,1,192.168.165,.io,None
AD-BENIGN-0027394,ACC-932615,2026-08-16 21:03:00,E-Commerce,504,11.11,0.0207,0,0,1,192.168.160,.net,None
AD-BENIGN-0043684,ACC-641489,2026-08-17 04:51:00,Local Services,252,19.87,0.0707,0,1,1,192.168.173,.io,None
AD-BENIGN-0092813,ACC-710595,2026-08-26 21:17:00,Local Services,1989,17.51,0.0329,0,0,1,192.168.11,.org,None
AD-BENIGN-0069189,ACC-699441,2026-07-08 04:04:00,Local Services,146,14.13,0.0223,0,0,1,192.168.206,.io,None
AD-BENIGN-0006181,ACC-250110,2026-08-12 14:46:00,Travel,513,120.4,0.0161,0,0,1,192.168.233,.org,None
AD-BENIGN-0025533,ACC-471631,2026-07-22 04:17:00,Education,725,44.46,0.0196,0,0,1,192.168.14,.org,None
AD-BENIGN-0091598,ACC-958010,2026-08-23 18:07:00,Local Services,1169,24.94,0.0202,0,0,1,192.168.207,.co,None
AD-BENIGN-0051674,ACC-810365,2026-07-24 07:17:00,Local Services,60,41.27,0.072,0,0,1,192.168.140,.co,None
AD-BENIGN-0022136,ACC-528428,2026-08-20 16:50:00,Education,171,23.58,0.0259,1,1,1,192.168.96,.co,None
AD-BENIGN-0015668,ACC-926891,2026-08-15 13:51:00,E-Commerce,36,52.17,0.0241,0,0,1,192.168.71,.co,None
AD-BENIGN-0097307,ACC-557892,2026-09-07 20:07:00,SaaS,122,21.75,0.0163,0,0,1,192.168.183,.com,None
AD-BENIGN-0016988,ACC-201923,2026-09-08 02:00:00,Education,163,66.89,0.0185,0,1,1,192.168.116,.io,None
AD-BENIGN-0008897,ACC-954706,2026-08-27 19:10:00,Local Services,207,67.76,0.0579,0,0,1,192.168.162,.co,None
AD-BENIGN-0006609,ACC-248405,2026-08-18 02:52:00,Travel,164,14.52,0.0751,0,0,1,192.168.110,.co,None
AD-BENIGN-0064208,ACC-892824,2026-07-17 04:28:00,E-Commerce,408,10.2,0.1121,0,0,1,192.168.85,.io,None
AD-BENIGN-0060271,ACC-327655,2026-07-03 01:28:00,Local Services,546,33.51,0.0649,0,0,1,192.168.140,.com,None
AD-BENIGN-0054823,ACC-660614,2026-07-20 11:37:00,Education,851,13.63,0.0466,0,0,1,192.168.149,.net,None
AD-BENIGN-0049182,ACC-979115,2026-08-27 03:17:00,Local Services,334,122.22,0.0425,0,0,1,192.168.157,.net,None
AD-BENIGN-0081280,ACC-974626,2026-09-05 02:53:00,Travel,107,17.25,0.0108,0,1,1,192.168.90,.org,None
AD-BENIGN-0059574,ACC-938582,2026-07-29 20:28:00,Travel,1266,24.08,0.0148,0,0,1,192.168.88,.co,None
AD-BENIGN-0070001,ACC-745370,2026-08-10 00:30:00,E-Commerce,1128,31.82,0.0087,0,0,1,192.168.81,.org,None
AD-BENIGN-0012000,ACC-109088,2026-07-30 21:58:00,Education,983,62.89,0.0309,0,1,1,192.168.47,.com,None
AD-BENIGN-0073060,ACC-574396,2026-07-29 16:25:00,Education,475,11.89,0.0413,0,0,1,192.168.22,.org,None
AD-BENIGN-0026499,ACC-345296,2026-08-05 16:34:00,E-Commerce,230,41.55,0.0353,0,1,0,192.168.167,.co,None
AD-BENIGN-0013779,ACC-420684,2026-07-06 12:16:00,E-Commerce,704,53.38,0.0332,0,0,1,192.168.29,.net,None
AD-BENIGN-0086111,ACC-627917,2026-07-21 23:37:00,SaaS,241,11.77,0.0158,0,1,1,192.168.118,.co,None
AD-BENIGN-0069481,ACC-678278,2026-08-18 00:33:00,E-Commerce,439,78.69,0.0255,0,0,1,192.168.237,.co,None
AD-BENIGN-0075423,ACC-507505,2026-08-29 08:32:00,SaaS,47,35.37,0.0254,0,0,1,192.168.76,.net,None
AD-BENIGN-0016708,ACC-681700,2026-07-07 01:04:00,Education,75,645.78,0.0435,0,1,1,192.168.242,.co,None
AD-BENIGN-0087644,ACC-908432,2026-09-05 13:10:00,E-Commerce,223,7.56,0.0967,0,0,1,192.168.193,.io,None
AD-BENIGN-0078928,ACC-523406,2026-09-03 11:49:00,Education,176,79.88,0.0188,0,0,1,192.168.14,.org,None
AD-BENIGN-0069719,ACC-935824,2026-07-15 03:06:00,Travel,480,47.67,0.0868,0,0,1,192.168.252,.org,None
AD-BENIGN-0040186,ACC-684955,2026-08-09 07:17:00,Travel,273,67.44,0.0155,0,0,1,192.168.88,.com,None
AD-BENIGN-0035860,ACC-767000,2026-07-05 02:36:00,Education,400,22.36,0.0255,0,0,1,192.168.87,.com,None
AD-BENIGN-0060901,ACC-829531,2026-07-11 10:14:00,E-Commerce,228,24.26,0.2195,1,0,1,192.168.140,.com,None
AD-BENIGN-0087761,ACC-811090,2026-07-08 10:59:00,Local Services,177,20.13,0.0368,0,0,1,192.168.186,.net,None
AD-BENIGN-0050482,ACC-247044,2026-08-27 23:11:00,E-Commerce,506,81.6,0.1635,0,0,1,192.168.179,.org,None
AD-BENIGN-0089841,ACC-583062,2026-07-22 01:40:00,Local Services,124,45.86,0.0272,0,0,1,192.168.2,.net,None
AD-BENIGN-0065316,ACC-614764,2026-08-13 11:41:00,Local Services,385,8.13,0.0912,0,1,1,192.168.7,.co,None
AD-BENIGN-0069846,ACC-722826,2026-08-15 15:46:00,Education,88,42.38,0.1036,0,1,1,192.168.146,.net,None
AD-BENIGN-0060495,ACC-291818,2026-07-04 03:53:00,Travel,78,191.17,0.0195,0,1,1,192.168.28,.com,None
AD-BENIGN-0078895,ACC-277032,2026-08-13 01:26:00,E-Commerce,344,9.92,0.0886,0,0,1,192.168.200,.co,None
AD-BENIGN-0043529,ACC-316934,2026-07-27 02:32:00,E-Commerce,1065,30.39,0.0503,0,0,0,192.168.133,.com,None
AD-BENIGN-0024528,ACC-230725,2026-07-31 11:19:00,SaaS,73,9.05,0.0415,0,0,1,192.168.238,.com,None
AD-FRAUD-0001345,ACC-GHOST-261,2026-08-31 18:12:00,Financial Services,3,1761.41,0.1227,4,1,0,10.104.12,.click,Misrepresentation: Financial Scam
AD-BENIGN-0025964,ACC-834108,2026-07-19 03:53:00,SaaS,240,81.11,0.113,1,0,0,192.168.131,.net,None
AD-BENIGN-0084587,ACC-328397,2026-08-28 08:23:00,SaaS,1076,28.96,0.063,0,0,0,192.168.104,.com,None
AD-BENIGN-0061559,ACC-885366,2026-07-28 12:51:00,Travel,54,39.34,0.0258,0,0,1,192.168.20,.co,None
AD-BENIGN-0066202,ACC-571525,2026-07-11 21:13:00,Education,145,24.08,0.0079,0,1,1,192.168.215,.io,None
AD-BENIGN-0014222,ACC-363785,2026-09-01 03:54:00,SaaS,65,6.25,0.0755,0,0,1,192.168.192,.co,None
AD-BENIGN-0089143,ACC-358578,2026-08-09 17:27:00,Education,75,7.16,0.063,0,0,1,192.168.218,.io,None
AD-BENIGN-0017550,ACC-714439,2026-09-01 08:00:00,Travel,87,52.35,0.0362,0,0,1,192.168.160,.net,None
AD-BENIGN-0017448,ACC-194024,2026-07-17 18:29:00,Local Services,26,100.83,0.0637,0,1,1,192.168.100,.org,None
AD-BENIGN-0056679,ACC-815424,2026-08-09 17:10:00,SaaS,99,291.32,0.0562,1,0,1,192.168.77,.net,None
AD-BENIGN-0055459,ACC-923421,2026-09-02 01:12:00,SaaS,75,17.62,0.0866,0,1,1,192.168.116,.net,None
AD-BENIGN-0008826,ACC-983831,2026-07-30 06:05:00,E-Commerce,533,182.0,0.0472,1,0,1,192.168.109,.co,None
AD-BENIGN-0037949,ACC-204968,2026-09-01 21:49:00,SaaS,152,53.4,0.05,0,1,1,192.168.151,.co,None
AD-BENIGN-0021707,ACC-734838,2026-08-19 10:52:00,Education,209,39.44,0.0171,0,0,1,192.168.108,.net,None
AD-BENIGN-0077724,ACC-256105,2026-07-30 18:09:00,Travel,156,72.65,0.0634,0,1,1,192.168.186,.io,None
AD-BENIGN-0060978,ACC-158460,2026-07-04 19:23:00,SaaS,2338,42.2,0.0257,1,0,1,192.168.216,.org,None
AD-BENIGN-0080445,ACC-773663,2026-07-10 17:44:00,Travel,17,14.32,0.0091,0,0,1,192.168.70,.org,None
AD-BENIGN-0014287,ACC-560696,2026-07-21 08:46:00,E-Commerce,1189,33.39,0.0291,0,0,1,192.168.171,.com,None
AD-BENIGN-0024671,ACC-780127,2026-08-30 14:44:00,Travel,2191,78.67,0.063,0,0,1,192.168.63,.com,None
AD-BENIGN-0061123,ACC-825196,2026-08-18 07:12:00,E-Commerce,377,213.8,0.0034,1,0,0,192.168.132,.io,None
AD-BENIGN-0048151,ACC-131783,2026-08-31 15:01:00,Travel,299,13.37,0.0206,0,1,1,192.168.196,.org,None
AD-BENIGN-0019109,ACC-164677,2026-08-28 17:08:00,Local Services,137,16.84,0.0157,0,1,1,192.168.213,.co,None
AD-BENIGN-0002654,ACC-618032,2026-07-08 16:59:00,Local Services,1491,133.02,0.0361,0,0,1,192.168.144,.com,None
AD-BENIGN-0028743,ACC-883053,2026-07-09 11:43:00,Local Services,273,29.36,0.0038,0,0,1,192.168.152,.com,None
AD-FRAUD-0001792,ACC-GHOST-519,2026-08-15 19:33:00,Financial Services,1,2617.29,0.1521,5,1,0,10.104.14,.live,Misrepresentation: Financial Scam
AD-BENIGN-0060663,ACC-570084,2026-09-02 00:03:00,Education,254,55.54,0.0476,0,0,1,192.168.49,.io,None
AD-BENIGN-0000111,ACC-102910,2026-08-15 16:24:00,E-Commerce,153,307.11,0.1044,0,1,1,192.168.211,.com,None
AD-BENIGN-0025195,ACC-706478,2026-08-15 16:21:00,Local Services,38,32.72,0.0193,1,1,1,192.168.82,.io,None
AD-BENIGN-0072487,ACC-132769,2026-08-16 15:08:00,E-Commerce,24,14.84,0.0752,0,1,1,192.168.212,.org,None
AD-BENIGN-0000725,ACC-438921,2026-08-17 00:43:00,Education,494,130.49,0.0582,0,1,1,192.168.198,.org,None
AD-BENIGN-0086752,ACC-792503,2026-08-11 18:16:00,Education,413,60.96,0.068,0,1,1,192.168.39,.co,None
AD-BENIGN-0018982,ACC-943892,2026-07-11 14:02:00,Travel,561,17.13,0.0847,0,0,1,192.168.141,.io,None
AD-FRAUD-0001566,ACC-GHOST-546,2026-08-23 06:22:00,Financial Services,5,1288.35,0.2954,5,1,0,10.104.14,.top,Misrepresentation: Financial Scam
AD-BENIGN-0001277,ACC-994635,2026-09-02 12:45:00,Travel,366,65.46,0.0859,0,0,1,192.168.235,.com,None
AD-BENIGN-0091625,ACC-922016,2026-08-05 15:55:00,E-Commerce,400,23.23,0.0593,0,0,1,192.168.199,.org,None
AD-BENIGN-0094528,ACC-353206,2026-08-20 22:45:00,Education,19,81.49,0.0226,0,1,1,192.168.127,.com,None
AD-BENIGN-0086000,ACC-258094,2026-07-26 20:19:00,SaaS,501,49.23,0.1572,0,0,1,192.168.105,.io,None
AD-BENIGN-0054378,ACC-870344,2026-08-18 01:23:00,SaaS,50,14.21,0.0558,0,0,1,192.168.175,.co,None
AD-BENIGN-0045858,ACC-559282,2026-08-12 21:18:00,Education,748,108.64,0.035,0,0,1,192.168.188,.com,None
AD-BENIGN-0039309,ACC-941627,2026-07-05 23:09:00,Travel,127,67.44,0.0059,0,1,1,192.168.219,.com,None
AD-BENIGN-0048721,ACC-716785,2026-09-05 14:21:00,Education,89,116.48,0.0511,1,1,1,192.168.171,.org,None
AD-BENIGN-0043681,ACC-330543,2026-07-15 05:18:00,Local Services,1067,15.34,0.0257,0,0,1,192.168.185,.net,None
AD-BENIGN-0051883,ACC-564460,2026-09-08 00:06:00,E-Commerce,445,19.98,0.0254,0,0,1,192.168.228,.io,None
AD-BENIGN-0040717,ACC-124699,2026-07-20 12:34:00,Travel,128,12.98,0.0121,0,1,1,192.168.110,.org,None
AD-BENIGN-0001013,ACC-958429,2026-07-14 04:29:00,E-Commerce,724,8.9,0.0881,0,1,1,192.168.53,.io,None
AD-BENIGN-0053801,ACC-328429,2026-07-14 02:12:00,SaaS,1018,17.31,0.0639,0,1,1,192.168.90,.com,None
AD-BENIGN-0095882,ACC-887657,2026-07-27 23:19:00,E-Commerce,151,8.21,0.0335,0,0,1,192.168.243,.org,None
AD-BENIGN-0063726,ACC-679583,2026-08-19 23:49:00,Local Services,633,25.4,0.1132,0,0,1,192.168.92,.com,None
AD-BENIGN-0031593,ACC-614141,2026-08-21 16:07:00,SaaS,104,6.83,0.0777,0,1,1,192.168.149,.com,None
AD-BENIGN-0095651,ACC-123114,2026-08-17 01:46:00,Local Services,20,26.08,0.089,0,0,1,192.168.147,.net,None
AD-BENIGN-0035035,ACC-712657,2026-07-23 04:11:00,E-Commerce,68,35.74,0.1351,0,0,1,192.168.200,.org,None
AD-BENIGN-0060310,ACC-836881,2026-07-18 15:29:00,SaaS,548,63.08,0.1053,0,0,1,192.168.244,.org,None
AD-BENIGN-0064855,ACC-355739,2026-08-13 04:20:00,E-Commerce,511,140.74,0.0089,0,0,1,192.168.111,.com,None
AD-BENIGN-0081005,ACC-585342,2026-08-06 17:43:00,Education,113,81.55,0.04,0,0,1,192.168.136,.io,None
AD-BENIGN-0012992,ACC-212501,2026-08-08 07:30:00,E-Commerce,1189,19.76,0.0292,0,0,1,192.168.100,.com,None
AD-BENIGN-0093009,ACC-913194,2026-08-04 07:53:00,SaaS,357,9.08,0.0777,0,1,1,192.168.56,.net,None
AD-BENIGN-0013847,ACC-129342,2026-08-10 14:58:00,Travel,637,35.71,0.0297,0,0,1,192.168.128,.net,None
AD-BENIGN-0029643,ACC-736981,2026-07-06 00:57:00,Education,793,6.29,0.0214,0,0,1,192.168.185,.org,None
AD-BENIGN-0059932,ACC-668655,2026-08-01 09:11:00,Local Services,683,43.18,0.0851,0,1,1,192.168.91,.org,None
AD-BENIGN-0086595,ACC-160657,2026-09-01 04:29:00,SaaS,229,4.89,0.0774,0,0,1,192.168.25,.org,None
AD-BENIGN-0065307,ACC-717163,2026-08-20 15:05:00,Local Services,175,22.03,0.0895,0,1,1,192.168.167,.co,None
AD-BENIGN-0079557,ACC-332401,2026-08-08 02:07:00,E-Commerce,669,14.53,0.057,0,1,1,192.168.140,.co,None
AD-BENIGN-0074407,ACC-383991,2026-07-03 05:40:00,Education,1301,35.43,0.0673,0,1,1,192.168.146,.io,None
AD-BENIGN-0011054,ACC-352319,2026-09-07 04:08:00,E-Commerce,271,145.06,0.0586,0,0,1,192.168.127,.org,None
AD-BENIGN-0044587,ACC-933162,2026-07-31 05:54:00,Travel,225,19.99,0.0354,0,1,1,192.168.37,.net,None
AD-BENIGN-0058495,ACC-670518,2026-07-09 06:37:00,Local Services,57,49.74,0.1056,0,0,1,192.168.139,.org,None
AD-BENIGN-0047396,ACC-269966,2026-08-07 02:55:00,Local Services,33,46.75,0.0211,0,0,1,192.168.69,.co,None
AD-BENIGN-0014865,ACC-469676,2026-08-22 14:53:00,Local Services,235,11.8,0.0463,0,0,1,192.168.126,.com,None
AD-BENIGN-0008674,ACC-267004,2026-07-25 07:36:00,E-Commerce,18,36.26,0.1301,0,0,1,192.168.1,.net,None
AD-BENIGN-0043948,ACC-738174,2026-09-03 09:45:00,Travel,99,98.84,0.0798,0,0,1,192.168.133,.com,None
AD-BENIGN-0080646,ACC-322387,2026-08-07 08:56:00,Local Services,748,17.82,0.0446,0,0,1,192.168.134,.org,None
AD-BENIGN-0059669,ACC-711793,2026-09-04 17:25:00,SaaS,1226,38.05,0.0127,0,0,1,192.168.175,.com,None
AD-FRAUD-0001872,ACC-GHOST-527,2026-08-18 19:33:00,Financial Services,3,3511.78,0.2964,5,1,0,10.104.12,.top,Unlabeled AI Creative
AD-BENIGN-0027407,ACC-105534,2026-08-22 19:40:00,Education,366,23.83,0.0766,0,1,1,192.168.229,.com,None
AD-BENIGN-0008314,ACC-851236,2026-09-05 10:59:00,SaaS,142,22.08,0.0164,0,1,1,192.168.113,.org,None
AD-BENIGN-0046885,ACC-523262,2026-07-29 07:06:00,Education,383,11.01,0.0587,0,0,1,192.168.181,.io,None
